datetime,high,low,open,close,volume
1676116800000.00 ,1525.19,1515,1520.16,1519.55,12966.11
1676120400000.00 ,1523.55,1517.91,1519.54,1523.15,10732.12
1676124000000.00 ,1526.71,1519.16,1523.15,1525.51,12230.84
1676127600000.00 ,1526.52,1520.38,1525.5,1522.83,11425.56
1676131200000.00 ,1522.99,1516.53,1522.83,1517.9,10581.24
1676134800000.00 ,1518.32,1515,1517.91,1518.18,7848.99
1676138400000.00 ,1521.39,1505,1518.17,1514.77,19828.75
1676142000000.00 ,1519.23,1514.2,1514.76,1518.58,6296.43
1676145600000.00 ,1523.5,1516.65,1518.58,1520.43,9094.32
1676149200000.00 ,1537.02,1518.83,1520.43,1534.41,18760.9
1676152800000.00 ,1542.64,1530.66,1534.41,1536.28,14071.54
1676156400000.00 ,1543,1535.25,1536.27,1538.51,12244.25
1676160000000.00 ,1539.27,1533.15,1538.5,1533.88,11284.89
1676163600000.00 ,1535.71,1532.08,1533.88,1533.61,6493.6
1676167200000.00 ,1536.08,1530.05,1533.6,1535.23,5677.61
1676170800000.00 ,1535.38,1531.13,1535.23,1531.15,5513.04
1676174400000.00 ,1531.97,1528.97,1531.15,1531.8,5944.94
1676178000000.00 ,1533.91,1531.12,1531.8,1533.71,4290.78
1676181600000.00 ,1534.56,1531.5,1533.72,1533.2,4702.71
1676185200000.00 ,1533.2,1530.05,1533.2,1530.83,4824.24
1676188800000.00 ,1535.45,1530.83,1530.84,1531.47,4755.32
1676192400000.00 ,1540.06,1531,1531.48,1536.94,11570.35
1676196000000.00 ,1538.93,1531.84,1536.94,1535.81,7837.45
1676199600000.00 ,1536.32,1532.7,1535.8,1533.48,6122.43
1676203200000.00 ,1535.31,1521.12,1533.47,1525.58,18420.95
1676206800000.00 ,1528.55,1521.43,1525.57,1526.26,11720.58
1676210400000.00 ,1537.67,1524.67,1526.27,1532.63,12458.62
1676214000000.00 ,1541,1530,1532.64,1536.09,14457.62
1676217600000.00 ,1548.02,1534.23,1536.09,1543.06,25979.79
1676221200000.00 ,1546.37,1539.77,1543.05,1540.98,13857.53
1676224800000.00 ,1542.49,1538.04,1540.97,1539.55,8212.03
1676228400000.00 ,1542.03,1535.89,1539.56,1539.23,6511
1676232000000.00 ,1541.96,1536.67,1539.23,1538.06,4905.32
1676235600000.00 ,1538.44,1508.33,1538.06,1511.23,32827.5
1676239200000.00 ,1515.1,1493.08,1511.22,1513.36,43552.65
1676242800000.00 ,1517.42,1509.1,1513.35,1514.83,14837.43
1676246400000.00 ,1524.62,1506.02,1514.82,1518.29,23889.89
1676250000000.00 ,1520,1501.59,1518.28,1507.03,26181.2
1676253600000.00 ,1512.71,1496.67,1507.04,1512.14,25027.39
1676257200000.00 ,1518,1511.17,1512.15,1516.81,8694.42
1676260800000.00 ,1522.71,1516.02,1516.82,1518.51,13065.83
1676264400000.00 ,1520.95,1517.14,1518.5,1518.66,6146.16
1676268000000.00 ,1520.06,1517.06,1518.67,1519.41,6574.13
1676271600000.00 ,1526.1,1517.42,1519.41,1522.39,21759.97
1676275200000.00 ,1522.83,1504.18,1522.39,1506.19,37517.84
