datetime,high,low,open,close,volume
2023-03-03 17:34:00,1567.22,1567.06,1567.09,1567.22,399.209
2023-03-03 17:35:00,1567.26,1567.02,1567.21,1567.07,664.989
2023-03-03 17:36:00,1567.74,1567.06,1567.06,1567.74,988.114
2023-03-03 17:37:00,1567.97,1567.40,1567.73,1567.41,960.420
2023-03-03 17:38:00,1567.41,1566.76,1567.41,1566.76,1550.040
2023-03-03 17:39:00,1566.96,1566.59,1566.76,1566.95,968.542
2023-03-03 17:40:00,1566.96,1566.95,1566.95,1566.96,262.161
2023-03-03 17:41:00,1567.11,1566.40,1566.96,1566.67,1501.585
2023-03-03 17:42:00,1566.71,1566.04,1566.67,1566.05,1307.515
2023-03-03 17:43:00,1567.46,1565.50,1566.04,1567.18,6442.599
2023-03-03 17:44:00,1568.00,1567.18,1567.19,1567.32,1052.991
2023-03-03 17:45:00,1567.33,1566.89,1567.33,1566.90,685.463
2023-03-03 17:46:00,1567.28,1566.89,1566.90,1567.03,414.228
2023-03-03 17:47:00,1567.49,1566.72,1567.03,1566.72,1723.294
2023-03-03 17:48:00,1566.73,1565.58,1566.73,1565.94,1062.896
2023-03-03 17:49:00,1566.38,1565.50,1565.94,1566.00,2050.694
2023-03-03 17:50:00,1566.96,1565.81,1566.00,1566.81,3588.205
2023-03-03 17:51:00,1566.81,1566.49,1566.80,1566.57,540.945
2023-03-03 17:52:00,1567.06,1566.20,1566.57,1566.20,910.733
2023-03-03 17:53:00,1566.21,1565.74,1566.21,1566.07,960.100
2023-03-03 17:54:00,1566.16,1565.95,1566.08,1566.15,484.361
2023-03-03 17:55:00,1566.40,1566.15,1566.16,1566.39,573.750
2023-03-03 17:56:00,1567.26,1566.39,1566.39,1566.46,1248.360
2023-03-03 17:57:00,1566.47,1565.20,1566.47,1565.20,831.385
2023-03-03 17:58:00,1565.88,1565.21,1565.21,1565.88,704.207
2023-03-03 17:59:00,1566.47,1565.86,1565.87,1566.29,1176.703
2023-03-03 18:00:00,1566.85,1565.78,1566.30,1566.14,1828.650
2023-03-03 18:01:00,1566.59,1566.13,1566.13,1566.36,1099.868
2023-03-03 18:02:00,1566.60,1566.02,1566.37,1566.59,946.285
2023-03-03 18:03:00,1566.60,1566.22,1566.60,1566.22,640.821
2023-03-03 18:04:00,1566.88,1566.12,1566.21,1566.56,723.499
2023-03-03 18:05:00,1566.56,1566.03,1566.55,1566.27,1182.488
2023-03-03 18:06:00,1566.28,1565.28,1566.28,1565.56,1290.279
2023-03-03 18:07:00,1565.71,1565.34,1565.56,1565.56,785.581
2023-03-03 18:08:00,1566.26,1565.49,1565.56,1566.18,1073.490
